compounds,pbe_Eg_indir,hse_Eg_indir,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,structural complexity per atom,structural complexity per cell,max packing efficiency
1759987-HgPSe3,1.154,2.3173,Hg4 P4 Se12,15,80,65,39.4,16.24,34,71,89,18,84.2,5.76,89,30.973762,200.59,169.616238,93.6887524,42.76049904,78.96,234.32,494,259.68,406.724,104.7312,494,12,16,4,15,1.2,16,3,6,3,4.2,0.72,4,107,132,25,119.8,5.12,120,2,2.55,0.55,2.368,0.2184,2.55,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,8,3.2,10,0,14,14,2.8,4.48,0,5,26,21,15.8,4.32,16,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,22.5702381,25.92,3.349761905,25.11356486,1.017330706,25.92,0,1.625,1.625,0.8044,0.32824,0.799,0,0,0,0,0,0,2,166,164,42,49.6,14,2.321928095,46.4385619,0.20710631
1377805-TlAsSe2,1.148,0.1446,As8 Se16 Tl8,33,81,48,45.5,17.75,34,76,89,13,84.5,4.5,89,74.9216,204.3833,129.4617,109.306225,47.5385375,78.96,494,1090,596,663.75,213.125,494,13,16,3,15,1,16,4,6,2,4.5,0.75,4,119,145,26,126,9.5,120,1.62,2.55,0.93,2.225,0.325,2.55,2,2,0,2,0,2,1,4,3,3,1,4,10,10,0,10,0,10,0,14,14,3.5,5.25,0,15,27,12,18.5,4.25,16,0,0,0,0,0,0,2,5,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,1,2,22.175,26.91,4.735,25.23125,1.528125,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,194,180,97,83,14,3,96,0.304307775
11394-Tl3SbSe3,0.927,1.394,Sb4 Se12 Tl12,34,81,47,56.57142857,20.93877551,34,76,89,13,82.85714286,5.87755102,76,78.96,204.3833,125.4233,138.8271286,56.19100408,78.96,494,903.78,409.78,588.1114286,90.19102041,494,13,16,3,14.57142857,1.346938776,13,4,6,2,5,0.857142857,4,120,145,25,133.4285714,11.51020408,120,1.62,2.55,0.93,2.08,0.402857143,1.62,2,2,0,2,0,2,1,4,3,2.571428571,1.346938776,1,10,10,0,10,0,10,0,14,14,6,6.857142857,0,15,27,12,20.57142857,5.510204082,16,0,0,0,0,0,0,2,5,3,3.428571429,1.346938776,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.428571429,1.346938776,2,25.92,31.56,5.64,27.15,1.26,25.92,0,0.799,0.799,0.342428571,0.391346939,0,0,0,0,0,0,0,14,194,180,112.8571429,84.73469388,14,2.128085279,59.58638781,0.393464769
1751211-NaIrSe2,1.14,2.2746,Ir1 Na1 Se2,11,77,66,39,19,34,2,89,87,60,29,89,22.98976928,192.217,169.2272307,93.28169232,49.46765384,78.96,370.87,2739,2368.13,1024.4675,857.26625,494,1,16,15,10.5,5.5,16,3,6,3,4.25,0.875,4,120,166,46,136.75,16.75,120,0.93,2.55,1.62,2.0575,0.56375,2.55,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,6.75,3.375,10,0,14,14,3.5,5.25,0,1,23,22,14,6.5,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2,0.5,2,14.21,29.24333333,15.03333333,23.82333333,4.806666667,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.5,106.5,14,1.5,6,0.477094159
1382179-Tl3PSe4,1.021,0.2455,P1 Se4 Tl3,15,81,66,49.25,23.8125,34,76,89,13,83.375,5.625,89,30.973762,204.3833,173.409538,119.9954578,63.29088169,78.96,317.3,577,259.7,503.0375,55.471875,494,13,16,3,14.75,1.3125,16,3,6,3,4.625,1.03125,4,107,145,38,127.75,12.9375,120,1.62,2.55,0.93,2.15625,0.4021875,2.55,2,2,0,2,0,2,1,4,3,2.75,1.3125,4,0,10,10,8.75,2.1875,10,0,14,14,5.25,6.5625,0,5,27,22,18.75,6.1875,16,0,0,0,0,0,0,2,5,3,3.25,1.3125,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.25,1.3125,2,22.5702381,26.91,4.339761905,25.87252976,0.825572917,25.92,0,1.625,1.625,0.602625,0.45196875,0.799,0,0,0,0,0,0,2,194,192,80,85.5,14,1.405639062,11.2451125,0.330947264
1374129-RbAuSe2,0.976,1.9344,Au2 Rb2 Se4,34,79,45,46,16.5,34,4,89,85,62,29,89,78.96,196.966569,118.006569,110.0885923,43.43898838,78.96,312.46,1337.33,1024.87,659.4475,338.94125,494,1,16,15,11,5,16,4,6,2,4.75,0.75,4,120,220,100,149,35.5,120,0.82,2.55,1.73,2.115,0.6475,2.55,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,7.5,3.75,10,0,14,14,3.5,5.25,0,1,25,24,14.5,6.75,16,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.5,0.5,2,16.7,90.7225,74.0225,39.815625,25.4534375,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.5,106.5,14,1.5,12,0.403059684
14888-Ta3SeI7,0.547,1.533,I14 Se2 Ta6,34,73,39,56.72727273,8.876033058,53,48,96,48,82.27272727,18.69421488,96,78.96,180.94788,101.98788,137.2849936,23.81611983,126.90447,386.85,3290,2903.15,1188.359091,1146.349587,386.85,5,17,12,13.63636364,4.710743802,17,4,6,2,5.181818182,0.446280992,5,120,170,50,145.7272727,13.23966942,139,1.5,2.66,1.16,2.333636364,0.454710744,2.66,2,2,0,2,0,2,0,5,5,3.545454545,1.933884298,5,3,10,7,8.090909091,2.776859504,10,0,14,14,3.818181818,5.553719008,0,16,19,3,17.45454545,0.842975207,17,0,0,0,0,0,0,0,2,2,0.818181818,0.446280992,1,0,7,7,1.909090909,2.776859504,0,0,0,0,0,0,0,1,7,6,2.727272727,2.330578512,1,18.12,43.015,24.895,34.67136364,10.61917355,43.015,0,1.062,1.062,0.748454545,0.408247934,1.062,0,0,0,0,0,0,14,229,215,104.4545455,67.9338843,64,2.162644118,47.5781706,0.330759611
14186-K3BiSe3,1.747,3.0932,Bi4 K12 Se12,19,83,64,34.57142857,13.83673469,19,3,89,86,51.71428571,41.75510204,3,39.0983,208.9804,169.8821,80.45075714,36.7227551,39.0983,336.53,544.4,207.87,433.7128571,83.29959184,336.53,1,16,15,9.428571429,7.224489796,1,4,6,2,4.285714286,0.489795918,4,120,203,83,159.5714286,37.2244898,120,0.82,2.55,1.73,1.732857143,0.78244898,0.82,1,2,1,1.571428571,0.489795918,1,0,4,4,2.142857143,1.836734694,0,0,10,10,5.714285714,4.897959184,0,0,14,14,2,3.428571429,0,1,29,28,11.42857143,8.93877551,1,0,1,1,0.428571429,0.489795918,0,0,3,3,1.285714286,1.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.714285714,0.612244898,1,25.92,73.10666667,47.18666667,47.14714286,22.25102041,25.92,0,0.799,0.799,0.342428571,0.391346939,0,0,0,0,0,0,0,12,229,217,105.8571429,105.5510204,14,2.128085279,59.58638781,0.417646042
1346152-Rb2WSe4,1.326,2.7573,Rb8 Se16 W4,34,74,40,40.57142857,9.551020408,34,4,89,85,59.28571429,33.95918367,89,78.96,183.84,104.88,95.80222857,25.15364898,78.96,312.46,3695,3382.54,899.4171429,798.7379592,494,1,16,15,10.28571429,6.530612245,16,4,6,2,4.571428571,0.653061224,4,120,220,100,154.5714286,39.51020408,120,0.82,2.55,1.73,2.028571429,0.690612245,2.55,1,2,1,1.714285714,0.408163265,2,0,4,4,2.285714286,1.959183673,4,0,10,10,6.285714286,4.244897959,10,0,14,14,2,3.428571429,0,1,20,19,12.28571429,6.448979592,16,0,1,1,0.285714286,0.408163265,0,0,2,2,1.142857143,0.979591837,2,0,6,6,0.857142857,1.469387755,0,0,0,0,0,0,0,1,6,5,2.285714286,1.06122449,2,16.05,90.7225,74.6725,43.025,27.25571429,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,229,215,106.1428571,105.3061224,14,2.521640636,70.60593782,0.325532771
1774284-TlSnSe3,0.705,1.5221,Se6 Sn2 Tl2,34,81,47,46.6,15.12,34,76,89,13,84.6,5.28,89,78.96,204.3833,125.4233,111.99466,39.641592,78.96,494,577,83,512.816,25.6736,494,13,16,3,15,1.2,16,4,6,2,4.6,0.72,4,120,145,25,128.8,10.56,120,1.62,2.55,0.93,2.246,0.3648,2.55,2,2,0,2,0,2,1,4,3,3,1.2,4,10,10,0,10,0,10,0,14,14,2.8,4.48,0,14,27,13,17.8,3.68,16,0,0,0,0,0,0,2,5,3,3,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,1.2,2,25.92,33.285,7.365,27.591,2.2776,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,194,180,75.4,73.68,14,2.321928095,23.21928095,0.329924368
1345554-BiSeCl,0.876,2.112,Bi1 Cl1 Se1,17,83,66,44.66666667,25.55555556,17,86,94,8,89.66666667,2.888888889,86,35.453,208.9804,173.5274,107.7978,67.45506667,35.453,171.6,544.4,372.8,403.3333333,154.4888889,171.6,15,17,2,16,0.666666667,15,3,6,3,4.333333333,1.111111111,3,102,148,46,123.3333333,16.44444444,102,2.02,3.16,1.14,2.576666667,0.388888889,2.02,2,2,0,2,0,2,3,5,2,4,0.666666667,3,0,10,10,6.666666667,4.444444444,0,0,14,14,4.666666667,6.222222222,0,7,29,22,17.33333333,7.777777778,7,0,0,0,0,0,0,1,3,2,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.666666667,1,24.4975,32.95,8.4525,27.78916667,3.440555556,24.4975,0,2.493,2.493,1.097333333,0.930444444,0,0,0,0,0,0,0,12,64,52,30,22.66666667,12,1.584962501,4.754887502,0.391832296
1739704-Tl4SiSe4,1.46,0.3181,Se8 Si2 Tl8,14,81,67,52.66666667,25.18518519,34,76,89,13,82,6.222222222,76,28.0855,204.3833,176.2978,129.0509667,66.96207407,78.96,494,1687,1193,663.4444444,227.4567901,494,13,16,3,14.44444444,1.382716049,13,3,6,3,4.777777778,1.086419753,4,111,145,34,130.1111111,13.2345679,120,1.62,2.55,0.93,2.064444444,0.431604938,1.62,2,2,0,2,0,2,1,4,3,2.444444444,1.382716049,1,0,10,10,8.888888889,1.975308642,10,0,14,14,6.222222222,6.913580247,0,4,27,23,19.55555556,6.617283951,16,0,0,0,0,0,0,2,5,3,3.555555556,1.382716049,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.555555556,1.382716049,2,20.44,26.91,6.47,25.75111111,1.180246914,25.92,0,0.799,0.799,0.441,0.392,0,0,0,0,0,0,0,14,227,213,117.6666667,92.14814815,14,3.169925001,57.05865003,0.321382412
1477596-K2Pb2Se3,0.94,1.728,K4 Pb4 Se6,19,82,63,43.42857143,22.04081633,34,3,89,86,62.14285714,33.79591837,89,39.0983,207.2,168.1017,104.2109429,58.8508898,78.96,336.53,600.61,264.08,479.4685714,81.67918367,494,1,16,15,11.14285714,5.795918367,16,4,6,2,4.571428571,0.816326531,4,120,203,83,151.1428571,29.63265306,120,0.82,2.55,1.73,1.992857143,0.670204082,2.55,1,2,1,1.714285714,0.408163265,2,0,4,4,2.285714286,1.469387755,4,0,10,10,7.142857143,4.081632653,10,0,14,14,4,5.714285714,0,1,28,27,15.14285714,8.081632653,16,0,1,1,0.285714286,0.408163265,0,0,4,4,2,1.142857143,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.285714286,0.979591837,2,25.92,73.10666667,47.18666667,40.02761905,18.90231293,25.92,0,0.799,0.799,0.342428571,0.391346939,0.799,0,0,0,0,0,0,14,229,215,135.7142857,104.3265306,14,1.950212065,27.30296891,0.393949707
1731745-AsAu3Se3,0.99,1.5357,As2 Au6 Se6,33,79,46,53.14285714,22.16326531,34,66,89,23,78.42857143,10.65306122,66,74.9216,196.966569,122.044969,128.9573296,58.2936338,78.96,494,1337.33,843.33,940.57,382.7742857,494,11,16,5,13.71428571,2.326530612,11,4,6,2,4.857142857,0.979591837,4,119,136,17,126.7142857,7.959183673,120,2.18,2.55,0.37,2.492857143,0.089387755,2.54,1,2,1,1.571428571,0.489795918,1,0,4,4,2.142857143,1.836734694,0,10,10,0,10,0,10,0,14,14,6,6.857142857,0,15,25,10,19.71428571,4.530612245,16,0,1,1,0.428571429,0.489795918,0,0,3,3,1.285714286,1.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.714285714,0.612244898,1,16.7,25.92,9.22,21.43357143,4.057346939,16.7,0,0.799,0.799,0.342428571,0.391346939,0,0,0,0,0,0,0,14,225,211,126.1428571,96.12244898,14,1.448815636,20.2834189,0.317975351
1732321-TaAg3Se4,1.474,0.579,Ag3 Se4 Ta1,34,73,39,43.75,9.75,34,48,89,41,74.875,14.125,89,78.96,180.94788,101.98788,102.54906,23.58906,78.96,494,3290,2796,1121.34875,627.34875,494,5,16,11,12.75,3.25,16,4,6,2,4.625,0.625,4,120,170,50,135.625,15.625,120,1.5,2.55,1.05,2.18625,0.36375,2.55,1,2,1,1.625,0.46875,2,0,4,4,2,2,4,3,10,7,9.125,1.53125,10,0,14,14,1.75,3.0625,0,11,19,8,14.5,2.625,16,0,1,1,0.375,0.46875,0,0,2,2,1,1,2,0,7,7,0.875,1.53125,0,0,0,0,0,0,0,1,7,6,2.25,1.1875,2,16.33,25.92,9.59,21.34875,4.57125,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120,106,14,1.405639062,11.2451125,0.281627027
1958-TlGaSe2,1.147,1.9164,Ga8 Se16 Tl8,31,81,50,45,18,34,74,89,15,82,7,89,69.723,204.3833,134.6603,108.006575,48.1883625,78.96,302.91,577,274.09,466.9775,82.03375,494,13,16,3,14.5,1.5,16,4,6,2,4.5,0.75,4,120,145,25,126.75,9.125,120,1.62,2.55,0.93,2.1325,0.4175,2.55,2,2,0,2,0,2,1,4,3,2.5,1.5,4,10,10,0,10,0,10,0,14,14,3.5,5.25,0,13,27,14,18,4.5,16,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,18.8575,26.91,8.0525,24.401875,2.7721875,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,194,180,71.5,61.25,14,4,128,0.364113609
1754136-KIrSe2,1.1,0.4471,Ir1 K1 Se2,19,77,58,41,18,34,3,89,86,60.25,28.75,89,39.0983,192.217,153.1187,97.308825,47.4540875,78.96,336.53,2739,2402.47,1015.8825,861.55875,494,1,16,15,10.5,5.5,16,4,6,2,4.5,0.75,4,120,203,83,146,28.5,120,0.82,2.55,1.73,2.03,0.605,2.55,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,6.75,3.375,10,0,14,14,3.5,5.25,0,1,23,22,14,6.5,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2,0.5,2,14.21,73.10666667,58.89666667,34.78916667,19.15875,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.5,106.5,14,1.5,6,0.471490585
1755713-KAuSe,2.026,3.7073,Au4 K4 Se4,19,79,60,44,23.33333333,19,3,89,86,52.66666667,33.11111111,3,39.0983,196.966569,157.868269,105.0082897,61.30551956,39.0983,336.53,1337.33,1000.8,722.62,409.8066667,336.53,1,16,15,9.333333333,5.555555556,1,4,6,2,4.666666667,0.888888889,4,120,203,83,153,33.33333333,120,0.82,2.55,1.73,1.97,0.766666667,0.82,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,6.666666667,4.444444444,0,0,14,14,4.666666667,6.222222222,0,1,25,24,14,8.666666667,1,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.7,73.10666667,56.40666667,38.57555556,23.02074074,16.7,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,229,215,156,94.66666667,14,1.584962501,19.01955001,0.319902747
1775980-Cs2PbSe2,1.466,0.1709,Cs4 Pb2 Se4,34,82,48,52,14.4,34,5,89,84,53.8,39.04,5,78.96,207.2,128.24,126.1861808,37.78094461,78.96,301.59,600.61,299.02,438.358,109.4144,301.59,1,16,15,9.6,6.88,1,4,6,2,5.2,0.96,4,120,244,124,174.8,55.36,120,0.79,2.55,1.76,1.802,0.8096,0.79,1,2,1,1.6,0.48,1,0,4,4,2,1.6,0,0,10,10,6,4.8,0,0,14,14,2.8,4.48,0,1,28,27,12.4,9.12,1,0,1,1,0.4,0.48,0,0,4,4,1.6,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0.8,1,25.92,115.765,89.845,62.296,42.7752,25.92,0,0.799,0.799,0.3196,0.38352,0,0,0,0,0,0,0,14,229,215,142.2,102.56,14,1.521928095,15.21928095,0.412537022
1745378-BiSeI,0.984,0.257,Bi4 I4 Se4,34,83,49,56.66666667,17.55555556,34,86,96,10,90.33333333,3.777777778,86,78.96,208.9804,130.0204,138.2816233,47.13251778,78.96,386.85,544.4,157.55,475.0833333,58.82222222,386.85,15,17,2,16,0.666666667,15,4,6,2,5,0.666666667,4,120,148,28,135.6666667,10.44444444,120,2.02,2.66,0.64,2.41,0.26,2.02,2,2,0,2,0,2,3,5,2,4,0.666666667,3,10,10,0,10,0,10,0,14,14,4.666666667,6.222222222,0,16,29,13,20.66666667,5.555555556,16,0,0,0,0,0,0,1,3,2,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.666666667,1,25.92,43.015,17.095,33.96166667,6.035555556,25.92,0,1.062,1.062,0.620333333,0.413555556,0,0,0,0,0,0,0,12,64,52,30,22.66666667,12,1.584962501,19.01955001,0.359266577
1443857-LiAuSe,1.595,0.2957,Au4 Li4 Se4,3,79,76,38.66666667,26.88888889,3,1,89,88,52,34,1,6.941,196.966569,190.025569,94.28918967,68.45158622,6.941,453.69,1337.33,883.64,761.6733333,383.7711111,453.69,1,16,15,9.333333333,5.555555556,1,2,6,4,4,1.333333333,2,120,136,16,128,5.333333333,120,0.98,2.55,1.57,2.023333333,0.695555556,0.98,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,6.666666667,4.444444444,0,0,14,14,4.666666667,6.222222222,0,1,25,24,14,8.666666667,1,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.59333333,25.92,9.326666667,19.73777778,4.121481481,16.59333333,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,229,215,156,94.66666667,14,1.584962501,19.01955001,0.380958621
1752029-Tl2ZnSe4,0.113,0.7899,Se4 Tl2 Zn1,30,81,51,46.85714286,19.51020408,34,69,89,20,82.42857143,7.510204082,89,65.38,204.3833,139.0033,112.8552286,52.3017551,78.96,494,692.68,198.68,546.0971429,59.53959184,494,12,16,4,14.57142857,1.632653061,16,4,6,2,4.571428571,0.816326531,4,120,145,25,127.4285714,10.04081633,120,1.62,2.55,0.93,2.155714286,0.450612245,2.55,2,2,0,2,0,2,0,4,4,2.571428571,1.632653061,4,10,10,0,10,0,10,0,14,14,4,5.714285714,0,12,27,15,18.57142857,4.816326531,16,0,0,0,0,0,0,0,5,5,2.571428571,1.387755102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2.571428571,1.387755102,2,13.96,26.91,12.95,24.49428571,3.009795918,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,194,180,91.14285714,88.16326531,14,1.664497779,11.65148445,0.301989608
1772831-Rb2Hg3Se4,1.01,2.1497,Hg6 Rb4 Se8,34,80,46,50,20,34,4,89,85,64.11111111,26.71604938,89,78.96,200.59,121.63,120.9495111,53.09365926,78.96,234.32,494,259.68,367.0977778,112.8019753,494,1,16,15,11.33333333,4.592592593,16,4,6,2,4.888888889,0.790123457,4,120,220,100,146.2222222,32.79012346,120,0.82,2.55,1.73,1.982222222,0.51654321,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,1.777777778,1.975308642,4,0,10,10,7.777777778,3.456790123,10,0,14,14,4.666666667,6.222222222,0,1,26,25,16,6.666666667,16,0,1,1,0.222222222,0.345679012,0,0,2,2,0.888888889,0.987654321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.111111111,0.790123457,2,25.23758621,90.7225,65.48491379,40.09308429,22.50196254,25.92,0,0.799,0.799,0.355111111,0.394567901,0.799,0,0,0,0,0,0,14,229,215,112.4444444,87.50617284,14,1.836591668,33.05865003,0.373070881
15054-NaAuSe2,0.895,1.7135,Au4 Na4 Se8,11,79,68,39.5,19.75,34,2,89,87,61.5,29.75,89,22.98976928,196.966569,173.9767997,94.46908457,51.24874221,78.96,370.87,1337.33,966.46,674.05,331.64,494,1,16,15,11,5,16,3,6,3,4.25,0.875,4,120,166,46,135.5,15.5,120,0.93,2.55,1.62,2.1425,0.60625,2.55,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,7.5,3.75,10,0,14,14,3.5,5.25,0,1,25,24,14.5,6.75,16,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.5,0.5,2,16.7,29.24333333,12.54333333,24.44583333,3.872916667,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.5,106.5,14,2,32,0.379538852
1384926-Al2PbSe4,1.57,0.2376,Al4 Pb2 Se8,13,82,69,34.85714286,13.46938776,34,73,89,16,83.28571429,6.530612245,89,26.9815386,207.2,180.2184614,82.42901103,35.64885399,78.96,494,933.47,439.47,634.7928571,170.6726531,494,13,16,3,14.85714286,1.306122449,16,3,6,3,4,0.571428571,4,120,146,26,124,6.285714286,120,1.61,2.55,0.94,2.25,0.365714286,2.55,2,2,0,2,0,2,1,4,3,2.857142857,1.306122449,4,0,10,10,7.142857143,4.081632653,10,0,14,14,2,3.428571429,0,3,28,25,14,6.285714286,16,0,0,0,0,0,0,2,5,3,3.142857143,1.306122449,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.142857143,1.306122449,2,16.48,28.11,11.63,23.53571429,4.031836735,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,225,211,104.4285714,103.3469388,14,1.950212065,27.30296891,0.328489722
1369756-Li3AuSe2,1.987,0.333,Au2 Li6 Se4,3,79,76,26,23,3,1,89,88,41.16666667,40.16666667,1,6.941,196.966569,190.025569,62.6182615,55.6772615,6.941,453.69,1337.33,883.64,614.4,240.9766667,453.69,1,16,15,7.666666667,6.666666667,1,2,6,4,3.333333333,1.333333333,2,120,136,16,126.6666667,4.444444444,128,0.98,2.55,1.57,1.763333333,0.783333333,0.98,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,5,5,0,0,14,14,2.333333333,3.888888889,0,1,25,24,10,9,1,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.59333333,25.92,9.326666667,19.72,4.133333333,16.59333333,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,229,215,156.6666667,95.11111111,229,1.918295834,23.01955001,0.437119498
